,freq,E1 ellipticity,E2 ellipticity
225,1397166590000.0,-0.3846144890132015,0.38461448901320144
226,1402051780000.0,-0.38481752374244127,0.38481752374244144
227,1406936980000.0,-0.38503179449920943,0.38503179449920943
228,1411822180000.0,-0.38525759032496615,0.3852575903249662
229,1416707380000.0,-0.38549510698832645,0.3854951069883264
230,1421592570000.0,-0.38574443571012546,0.38574443571012557
231,1426477770000.0,-0.38600555461345554,0.3860055546134557
232,1431362970000.0,-0.38627831479281466,0.3862783147928148
233,1436248170000.0,-0.38656243122730055,0.3865624312273003
234,1441133370000.0,-0.3868574709612359,0.38685747096123607
235,1446018560000.0,-0.38716284095163017,0.3871628409516304
236,1450903760000.0,-0.38747777889979557,0.3874777788997958
237,1455788960000.0,-0.38780133766312114,0.3878013376631212
238,1460674160000.0,-0.38813237578641363,0.38813237578641363
239,1465559360000.0,-0.38846954486091906,0.388469544860919
240,1470444550000.0,-0.3888112767617588,0.38881127676175875
241,1475329750000.0,-0.3891557744144037,0.38915577441440374
242,1480214950000.0,-0.3895009956273602,0.38950099562736007
243,1485100150000.0,-0.3898446440673384,0.38984464406733815
244,1489985340000.0,-0.3901841562862006,0.3901841562862004
245,1494870540000.0,-0.3905166932273819,0.39051669322738203
246,1499755740000.0,-0.3908391252123787,0.3908391252123785
247,1504640940000.0,-0.391148024455769,0.39114802445576863
248,1509526140000.0,-0.39143965478174886,0.39143965478174886
249,1514411330000.0,-0.39170996236765127,0.39170996236765143
250,1519296530000.0,-0.3919545702208505,0.39195457022085034
251,1524181730000.0,-0.39216876838118075,0.3921687683811808
252,1529066930000.0,-0.3923475111702571,0.3923475111702573
253,1533952130000.0,-0.39248541327970765,0.3924854132797073
